flux-corrected-1  | 2026-08-07T13:29:01.519582734Z Picked up JAVA_TOOL_OPTIONS: -Xms512m -Xmx2g -XX:+UseG1GC
flux-corrected-1  | 2026-08-07T13:29:39.251236716Z 		at io.netty.channel.AbstractChannelHandlerContext.fireChannelInactive(AbstractChannelHandlerContext.java:274) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251238086Z 		at reactor.netty.channel.AbstractChannelMetricsHandler.channelInactive(AbstractChannelMetricsHandler.java:81) ~[reactor-netty-core-1.0.28.jar!/:1.0.28]
flux-corrected-1  | 2026-08-07T13:29:39.251239428Z 		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelInactive(AbstractChannelHandlerContext.java:303) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251241007Z 		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelInactive(AbstractChannelHandlerContext.java:281) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251242389Z 		at io.netty.channel.AbstractChannelHandlerContext.fireChannelInactive(AbstractChannelHandlerContext.java:274) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251245886Z 		at io.netty.channel.DefaultChannelPipeline$HeadContext.channelInactive(DefaultChannelPipeline.java:1405) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251247364Z 		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelInactive(AbstractChannelHandlerContext.java:301) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251248694Z 		at io.netty.channel.AbstractChannelHandlerContext.invokeChannelInactive(AbstractChannelHandlerContext.java:281) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251249989Z 		at io.netty.channel.DefaultChannelPipeline.fireChannelInactive(DefaultChannelPipeline.java:901) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251251316Z 		at io.netty.channel.AbstractChannel$AbstractUnsafe$7.run(AbstractChannel.java:813) ~[netty-transport-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251252734Z 		at io.netty.util.concurrent.AbstractEventExecutor.runTask(AbstractEventExecutor.java:174) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251254068Z 		at io.netty.util.concurrent.AbstractEventExecutor.safeExecute(AbstractEventExecutor.java:167) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251255340Z 		at io.netty.util.concurrent.SingleThreadEventExecutor.runAllTasks(SingleThreadEventExecutor.java:470) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251256688Z 		at io.netty.channel.epoll.EpollEventLoop.run(EpollEventLoop.java:403) ~[netty-transport-classes-epoll-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251258096Z 		at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251259386Z 		at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251261120Z 		at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30) ~[netty-common-4.1.89.Final.jar!/:4.1.89.Final]
flux-corrected-1  | 2026-08-07T13:29:39.251262624Z 		at java.base/java.lang.Thread.run(Thread.java:829) ~[na:na]
flux-corrected-1  | 2026-08-07T13:29:39.251264178Z Caused by: reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
flux-corrected-1  | 2026-08-07T13:29:39.251265479Z 
flux-corrected-1  | 2026-08-07T13:29:39.254902267Z 2026-08-07 22:29:39.251  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u166-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9019
flux-corrected-1  | 2026-08-07T13:29:39.254928532Z 2026-08-07 22:29:39.251  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u155-f17 method=POST path=/game/face status=500 signal=onError latencyMs=8305
flux-corrected-1  | 2026-08-07T13:29:39.254931815Z 2026-08-07 22:29:39.251  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u189-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=10018
flux-corrected-1  | 2026-08-07T13:29:39.254961663Z 2026-08-07 22:29:39.251  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u86-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9399
flux-corrected-1  | 2026-08-07T13:29:39.256649663Z 2026-08-07 22:29:39.256  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u177-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=10022
flux-corrected-1  | 2026-08-07T13:29:39.256685078Z 2026-08-07 22:29:39.256  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u128-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9285
flux-corrected-1  | 2026-08-07T13:29:39.256688357Z 2026-08-07 22:29:39.256  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u44-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9729
flux-corrected-1  | 2026-08-07T13:29:39.256690694Z 2026-08-07 22:29:39.256  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u192-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9014
flux-corrected-1  | 2026-08-07T13:29:39.261508724Z 2026-08-07 22:29:39.261  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u185-f15 method=POST path=/game/face status=504 signal=onComplete latencyMs=10016
flux-corrected-1  | 2026-08-07T13:29:39.326147259Z 2026-08-07 22:29:39.325  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u185-f20 method=POST path=/game/face status=503 signal=onComplete latencyMs=5599
flux-corrected-1  | 2026-08-07T13:29:39.326205775Z 2026-08-07 22:29:39.325  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u76-f15 method=POST path=/game/face status=504 signal=onComplete latencyMs=10186
flux-corrected-1  | 2026-08-07T13:29:39.326210769Z 2026-08-07 22:29:39.325  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u108-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9277
flux-corrected-1  | 2026-08-07T13:29:39.327188023Z 2026-08-07 22:29:39.326  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u35-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5382
flux-corrected-1  | 2026-08-07T13:29:39.327239016Z 2026-08-07 22:29:39.326  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u123-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=9964
flux-corrected-1  | 2026-08-07T13:29:39.329428119Z 2026-08-07 22:29:39.328  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u156-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=9798
flux-corrected-1  | 2026-08-07T13:29:39.333143862Z 2026-08-07 22:29:39.331  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u56-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9484
flux-corrected-1  | 2026-08-07T13:29:39.357911622Z 2026-08-07 22:29:39.357  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u35-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9523
flux-corrected-1  | 2026-08-07T13:29:39.359027273Z 2026-08-07 22:29:39.358  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u94-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=10111
flux-corrected-1  | 2026-08-07T13:29:39.363899694Z 2026-08-07 22:29:39.361  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u23-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5431
flux-corrected-1  | 2026-08-07T13:29:39.363938179Z 2026-08-07 22:29:39.363  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u37-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5417
flux-corrected-1  | 2026-08-07T13:29:39.365978521Z 2026-08-07 22:29:39.364  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u67-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9512
flux-corrected-1  | 2026-08-07T13:29:39.366015829Z 2026-08-07 22:29:39.364  INFO 1 --- [or-http-epoll-3] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u71-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9507
flux-corrected-1  | 2026-08-07T13:29:39.368612506Z 2026-08-07 22:29:39.368  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u80-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9519
flux-corrected-1  | 2026-08-07T13:29:39.368655551Z 2026-08-07 22:29:39.368  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u196-f20 method=POST path=/game/face status=503 signal=onComplete latencyMs=5617
flux-corrected-1  | 2026-08-07T13:29:39.369356887Z 2026-08-07 22:29:39.369  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u6-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5498
flux-corrected-1  | 2026-08-07T13:29:39.369373655Z 2026-08-07 22:29:39.369  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u7-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5497
flux-corrected-1  | 2026-08-07T13:29:39.424112298Z 2026-08-07 22:29:39.423  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u172-f20 method=POST path=/game/face status=503 signal=onComplete latencyMs=5479
flux-corrected-1  | 2026-08-07T13:29:39.424192831Z 2026-08-07 22:29:39.423  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u36-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5199
flux-corrected-1  | 2026-08-07T13:29:39.424197939Z 2026-08-07 22:29:39.423  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u182-f20 method=POST path=/game/face status=503 signal=onComplete latencyMs=5465
flux-corrected-1  | 2026-08-07T13:29:39.424209323Z 2026-08-07 22:29:39.424  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u46-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8845
flux-corrected-1  | 2026-08-07T13:29:39.424439260Z 2026-08-07 22:29:39.424  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u196-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8384
flux-corrected-1  | 2026-08-07T13:29:39.424465270Z 2026-08-07 22:29:39.424  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u188-f15 method=POST path=/game/face status=200 signal=onComplete latencyMs=10084
flux-corrected-1  | 2026-08-07T13:29:39.424470338Z 2026-08-07 22:29:39.424  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u47-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5078
flux-corrected-1  | 2026-08-07T13:29:39.425167063Z 2026-08-07 22:29:39.424  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u75-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5172
flux-corrected-1  | 2026-08-07T13:29:39.451287032Z 2026-08-07 22:29:39.446  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u21-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=9020
flux-corrected-1  | 2026-08-07T13:29:39.451337022Z 2026-08-07 22:29:39.447  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u42-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8869
flux-corrected-1  | 2026-08-07T13:29:39.526311267Z 2026-08-07 22:29:39.525  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u77-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5298
flux-corrected-1  | 2026-08-07T13:29:39.528092993Z 2026-08-07 22:29:39.527  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u81-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5296
flux-corrected-1  | 2026-08-07T13:29:39.528137083Z 2026-08-07 22:29:39.527  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u117-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9564
flux-corrected-1  | 2026-08-07T13:29:39.528140519Z 2026-08-07 22:29:39.527  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u15-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=9201
flux-corrected-1  | 2026-08-07T13:29:39.528577539Z 2026-08-07 22:29:39.528  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u116-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9567
flux-corrected-1  | 2026-08-07T13:29:39.528595365Z 2026-08-07 22:29:39.528  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u16-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=9196
flux-corrected-1  | 2026-08-07T13:29:39.528604750Z 2026-08-07 22:29:39.528  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u101-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5161
flux-corrected-1  | 2026-08-07T13:29:39.529475118Z 2026-08-07 22:29:39.529  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u110-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9572
flux-corrected-1  | 2026-08-07T13:29:39.531981362Z 2026-08-07 22:29:39.531  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u118-f16 method=POST path=/game/face status=200 signal=onComplete latencyMs=9559
flux-corrected-1  | 2026-08-07T13:29:39.534303262Z 2026-08-07 22:29:39.532  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u3-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=9149
flux-corrected-1  | 2026-08-07T13:29:39.536058808Z 2026-08-07 22:29:39.535  INFO 1 --- [or-http-epoll-2] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u44-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8958
flux-corrected-1  | 2026-08-07T13:29:39.536631149Z 2026-08-07 22:29:39.536  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u116-f20 method=POST path=/game/face status=503 signal=onComplete latencyMs=5879
flux-corrected-1  | 2026-08-07T13:29:39.536647402Z 2026-08-07 22:29:39.536  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u86-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8907
flux-corrected-1  | 2026-08-07T13:29:39.536775262Z 2026-08-07 22:29:39.536  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u181-f17 method=POST path=/game/face status=200 signal=onComplete latencyMs=8487
flux-corrected-1  | 2026-08-07T13:29:39.539275075Z 2026-08-07 22:29:39.536  INFO 1 --- [or-http-epoll-4] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u3-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5507
flux-corrected-1  | 2026-08-07T13:29:39.539325220Z 2026-08-07 22:29:39.536  INFO 1 --- [or-http-epoll-1] c.e.d.c.ExperimentRequestLoggingFilter   : experiment_request runId=SINK-C400-Q3-SERIALIZED-R1 requestId=SINK-C400-Q3-SERIALIZED-R1-u62-f21 method=POST path=/game/face status=503 signal=onComplete latencyMs=5387
